	sentence1	sentence2	label	heuristics	example1	example2	split
56	The girl upset the boat again.	 The girl upset the boat again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
57	The boy shed tears again.	 The boy shed tears again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
58	The worker hurt others again.	 The worker hurt others again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
59	The boy put the book on the shelf again.	 The boy put the book on the shelf again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
60	The man hit the ball with the bat again.	 The man hit the ball with the bat again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
61	The man spread the rumor again.	 The man spread the rumor again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
62	The woman put the book on the shelf again.	 The woman put the book on the shelf again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
63	The girl shed tears again.	 The girl shed tears again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
64	The girl spread the rumor again.	 The girl spread the rumor again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
65	The man upset the boat again.	 The man upset the boat again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
66	The woman upset the boat again.	 The woman upset the boat again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
67	The singer let the blinds down again.	 The singer let the blinds down again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
68	The student burst into the room again.	 The student burst into the room again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
69	The assistant put the book on the shelf again.	 The assistant put the book on the shelf again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
70	The woman hit the ball with the bat again.	 The woman hit the ball with the bat again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
71	The dancer let the blinds down again.	 The dancer let the blinds down again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
72	The child thrust the fork into the cake again.	 The child thrust the fork into the cake again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
73	The singer spread the rumor again.	 The singer spread the rumor again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
74	The man hurt others again.	 The man hurt others again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
75	The woman slit the envelope again.	 The woman slit the envelope again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
76	The girl let the blinds down again.	 The girl let the blinds down again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
77	The woman shed tears again.	 The woman shed tears again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
78	The worker burst into the room again.	 The worker burst into the room again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
79	The singer bet $100 on the race again.	 The singer bet $100 on the race again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
80	The stranger hit the ball with the bat again.	 The stranger hit the ball with the bat again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
81	The assistant set the dish on the table again.	 The assistant set the dish on the table again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
82	The girl cast bronze into a statue again.	 The girl cast bronze into a statue again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
83	The worker put the book on the shelf again.	 The worker put the book on the shelf again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
84	The singer cast bronze into a statue again.	 The singer cast bronze into a statue again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
85	The man spread the rumor again.	 The man spread the rumor again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
86	The singer set the dish on the table again.	 The singer set the dish on the table again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
87	The singer bet $100 on the race again.	 The singer bet $100 on the race again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
88	The child cast bronze into a statue again.	 The child cast bronze into a statue again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
89	The dancer put the book on the shelf again.	 The dancer put the book on the shelf again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
90	The teacher slit the envelope again.	 The teacher slit the envelope again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
91	The student let the blinds down again.	 The student let the blinds down again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
92	The kid let the blinds down again.	 The kid let the blinds down again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
93	The singer split the log again.	 The singer split the log again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
94	The man slit the envelope again.	 The man slit the envelope again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	test
95	The assistant set the dish on the table again.	 The assistant set the dish on the table again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
96	The dancer hurt others again.	 The dancer hurt others again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
97	The manager set the dish on the table again.	 The manager set the dish on the table again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
98	The doctor set the dish on the table again.	 The doctor set the dish on the table again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
99	The assistant split the log again.	 The assistant split the log again.	entailment	 -	 The doctor cut the tree again.	 The doctor cut the tree again.	train
100	The assistant hurt others again.	 The assistant did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
101	The assistant shut the door again.	 The assistant did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
102	The child shut the door again.	 The child did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
103	The teacher spread the rumor again.	 The teacher did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
104	The boy set the dish on the table again.	 The boy did not set the dish on the table again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
105	The manager split the log again.	 The manager did not split the log again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
106	The stranger let the blinds down again.	 The stranger did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
107	The boy let the blinds down again.	 The boy did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
108	The child upset the boat again.	 The child did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
109	The athlete spread the rumor again.	 The athlete did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
110	The woman spread the rumor again.	 The woman did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
111	The director hurt others again.	 The director did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
112	The singer hit the ball with the bat again.	 The singer did not hit the ball with the bat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
113	The director hurt others again.	 The director did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
114	The teacher put the book on the shelf again.	 The teacher did not put the book on the shelf again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
115	The boy hit the ball with the bat again.	 The boy did not hit the ball with the bat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
116	The woman hurt others again.	 The woman did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
117	The boy let the blinds down again.	 The boy did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
118	The professor bet $100 on the race again.	 The professor did not bet $100 on the race again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
119	The child slit the envelope again.	 The child did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
120	The student slit the envelope again.	 The student did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	test
121	The child put the book on the shelf again.	 The child did not put the book on the shelf again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
122	The girl read the letter again.	 The girl did not read the letter again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
123	The woman hit the ball with the bat again.	 The woman did not hit the ball with the bat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
124	The child spread the rumor again.	 The child did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
125	The child hurt others again.	 The child did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
126	The girl shed tears again.	 The girl did not shed tears again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
127	The boy hurt others again.	 The boy did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
128	The boy let the blinds down again.	 The boy did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
129	The assistant upset the boat again.	 The assistant did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
130	The director put the book on the shelf again.	 The director did not put the book on the shelf again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
131	The man hurt others again.	 The man did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
132	The assistant shed tears again.	 The assistant did not shed tears again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	test
133	The dancer slit the envelope again.	 The dancer did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	test
134	The child shut the door again.	 The child did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
135	The student thrust the fork into the cake again.	 The student did not thrust the fork into the cake again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
136	The woman burst into the room again.	 The woman did not burst into the room again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
137	The kid spread the rumor again.	 The kid did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
138	The director shut the door again.	 The director did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
139	The worker thrust the fork into the cake again.	 The worker did not thrust the fork into the cake again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
140	The director shed tears again.	 The director did not shed tears again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
141	The dancer set the dish on the table again.	 The dancer did not set the dish on the table again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
142	The dancer cast bronze into a statue again.	 The dancer did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
143	The dancer hit the ball with the bat again.	 The dancer did not hit the ball with the bat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
144	The boy shut the door again.	 The boy did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
145	The stranger upset the boat again.	 The stranger did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
146	The girl spread the rumor again.	 The girl did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
147	The director burst into the room again.	 The director did not burst into the room again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
148	The boy hit the ball with the bat again.	 The boy did not hit the ball with the bat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
149	The kid slit the envelope again.	 The kid did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
150	The athlete shut the door again.	 The athlete did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
151	The director burst into the room again.	 The director did not burst into the room again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
152	The director upset the boat again.	 The director did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
153	The teacher bet $100 on the race again.	 The teacher did not bet $100 on the race again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
154	The student cast bronze into a statue again.	 The student did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
155	The kid set the dish on the table again.	 The kid did not set the dish on the table again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
156	The teacher shut the door again.	 The teacher did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
157	The man split the log again.	 The man did not split the log again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
158	The stranger slit the envelope again.	 The stranger did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	test
159	The director put the book on the shelf again.	 The director did not put the book on the shelf again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
160	The kid spread the rumor again.	 The kid did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
161	The girl shut the door again.	 The girl did not shut the door again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
162	The boy split the log again.	 The boy did not split the log again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
163	The singer cast bronze into a statue again.	 The singer did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
164	The director cast bronze into a statue again.	 The director did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
165	The dancer let the blinds down again.	 The dancer did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
166	The boy spread the rumor again.	 The boy did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
167	The teacher bet $100 on the race again.	 The teacher did not bet $100 on the race again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
168	The athlete upset the boat again.	 The athlete did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
169	The stranger upset the boat again.	 The stranger did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
170	The girl let the blinds down again.	 The girl did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
171	The assistant read the letter again.	 The assistant did not read the letter again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
172	The professor spread the rumor again.	 The professor did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
173	The manager slit the envelope again.	 The manager did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
174	The kid bet $100 on the race again.	 The kid did not bet $100 on the race again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
175	The girl read the letter again.	 The girl did not read the letter again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
176	The assistant upset the boat again.	 The assistant did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
177	The girl set the dish on the table again.	 The girl did not set the dish on the table again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
178	The student spread the rumor again.	 The student did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	test
179	The boy let the blinds down again.	 The boy did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
180	The student bet $100 on the race again.	 The student did not bet $100 on the race again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
181	The assistant thrust the fork into the cake again.	 The assistant did not thrust the fork into the cake again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
182	The director upset the boat again.	 The director did not upset the boat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
183	The director hit the ball with the bat again.	 The director did not hit the ball with the bat again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
184	The student cast bronze into a statue again.	 The student did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
185	The child read the letter again.	 The child did not read the letter again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
186	The assistant let the blinds down again.	 The assistant did not let the blinds down again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
187	The stranger spread the rumor again.	 The stranger did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
188	The manager slit the envelope again.	 The manager did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
189	The kid spread the rumor again.	 The kid did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
190	The manager hurt others again.	 The manager did not hurt others again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
191	The child set the dish on the table again.	 The child did not set the dish on the table again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
192	The man read the letter again.	 The man did not read the letter again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
193	The athlete cast bronze into a statue again.	 The athlete did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
194	The child spread the rumor again.	 The child did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
195	The girl cast bronze into a statue again.	 The girl did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
196	The woman burst into the room again.	 The woman did not burst into the room again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
197	The dancer slit the envelope again.	 The dancer did not slit the envelope again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
198	The student cast bronze into a statue again.	 The student did not cast bronze into a statue again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
199	The woman spread the rumor again.	 The woman did not spread the rumor again.	contradiction	 -	 The doctor cut the tree again.	 The doctor did not cut the tree again	train
200	The doctor hurt others quickly.	 The doctor hurt others quickly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
201	The singer cast bronze into a statue anxiously.	 The singer cast bronze into a statue anxiously.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
202	The director burst into the room quietly.	 The director burst into the room quietly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
203	The director hit the ball with the bat anxiously.	 The director hit the ball with the bat anxiously.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
204	The kid shed tears easily.	 The kid shed tears easily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
205	The athlete spread the rumor happily.	 The athlete spread the rumor happily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
206	The stranger shut the door slowly.	 The stranger shut the door slowly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
207	The director upset the boat angrily.	 The director upset the boat angrily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
208	The dancer cast bronze into a statue anxiously.	 The dancer cast bronze into a statue anxiously.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
209	The woman shed tears calmly.	 The woman shed tears calmly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
210	The student burst into the room slowly.	 The student burst into the room slowly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
211	The worker upset the boat quietly.	 The worker upset the boat quietly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
212	The man upset the boat easily.	 The man upset the boat easily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
213	The student upset the boat quietly.	 The student upset the boat quietly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
214	The dancer cast bronze into a statue calmly.	 The dancer cast bronze into a statue calmly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
