	sentence1	sentence2	label	heuristics	example1	example2	split
25	The manager did not upset the boat again.	 The manager had upset the boat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
26	The worker did not put the book on the shelf again.	 The worker had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
27	The man did not burst into the room again.	 The man had burst into the room before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
28	The kid did not hit the ball with the bat again.	 The kid had hit the ball with the bat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
29	The woman did not split the log again.	 The woman had split the log before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
30	The doctor did not hurt others again.	 The doctor had hurt others before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
31	The assistant did not cast bronze into a statue again.	 The assistant had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
32	The kid did not read the letter again.	 The kid had read the letter before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
33	The worker did not spread the rumor again.	 The worker had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
34	The singer did not cast bronze into a statue again.	 The singer had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
35	The dancer did not spread the rumor again.	 The dancer had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
36	The assistant did not upset the boat again.	 The assistant had upset the boat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
37	The doctor did not bet $100 on the race again.	 The doctor had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
38	The athlete did not let the blinds down again.	 The athlete had let the blinds down before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
39	The man did not bet $100 on the race again.	 The man had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
40	The professor did not hit the ball with the bat again.	 The professor had hit the ball with the bat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
41	The child did not let the blinds down again.	 The child had let the blinds down before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
42	The dancer did not upset the boat again.	 The dancer had upset the boat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
43	The manager did not let the blinds down again.	 The manager had let the blinds down before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
44	The doctor did not thrust the fork into the cake again.	 The doctor had thrust the fork into the cake before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
45	The singer did not cast bronze into a statue again.	 The singer had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
46	The doctor did not bet $100 on the race again.	 The doctor had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
47	The stranger did not burst into the room again.	 The stranger had burst into the room before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
48	The assistant did not upset the boat again.	 The assistant had upset the boat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
49	The boy did not bet $100 on the race again.	 The boy had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
50	The child did not thrust the fork into the cake again.	 The child had thrust the fork into the cake before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
51	The singer did not shut the door again.	 The singer had shut the door before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	test
52	The dancer did not bet $100 on the race again.	 The dancer had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
53	The woman did not shed tears again.	 The woman had shed tears before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
54	The girl did not spread the rumor again.	 The girl had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
55	The professor did not cast bronze into a statue again.	 The professor had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
56	The worker did not spread the rumor again.	 The worker had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
57	The director did not set the dish on the table again.	 The director had set the dish on the table before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
58	The professor did not bet $100 on the race again.	 The professor had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
59	The professor did not shut the door again.	 The professor had shut the door before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
60	The professor did not split the log again.	 The professor had split the log before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
61	The teacher did not spread the rumor again.	 The teacher had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
62	The professor did not shed tears again.	 The professor had shed tears before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
63	The kid did not hurt others again.	 The kid had hurt others before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
64	The assistant did not read the letter again.	 The assistant had read the letter before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
65	The stranger did not cast bronze into a statue again.	 The stranger had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
66	The stranger did not read the letter again.	 The stranger had read the letter before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
67	The teacher did not hurt others again.	 The teacher had hurt others before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
68	The director did not set the dish on the table again.	 The director had set the dish on the table before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
69	The director did not shed tears again.	 The director had shed tears before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
70	The kid did not put the book on the shelf again.	 The kid had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	test
71	The manager did not burst into the room again.	 The manager had burst into the room before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
72	The assistant did not cast bronze into a statue again.	 The assistant had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
73	The child did not split the log again.	 The child had split the log before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
74	The manager did not put the book on the shelf again.	 The manager had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
75	The assistant did not slit the envelope again.	 The assistant had slit the envelope before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
76	The student did not put the book on the shelf again.	 The student had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
77	The stranger did not spread the rumor again.	 The stranger had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
78	The girl did not upset the boat again.	 The girl had upset the boat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
79	The worker did not put the book on the shelf again.	 The worker had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
80	The assistant did not split the log again.	 The assistant had split the log before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
81	The doctor did not set the dish on the table again.	 The doctor had set the dish on the table before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	test
82	The teacher did not set the dish on the table again.	 The teacher had set the dish on the table before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
83	The teacher did not bet $100 on the race again.	 The teacher had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
84	The dancer did not put the book on the shelf again.	 The dancer had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
85	The director did not hit the ball with the bat again.	 The director had hit the ball with the bat before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	test
86	The teacher did not thrust the fork into the cake again.	 The teacher had thrust the fork into the cake before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
87	The woman did not shed tears again.	 The woman had shed tears before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
88	The boy did not bet $100 on the race again.	 The boy had bet $100 on the race before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
89	The assistant did not put the book on the shelf again.	 The assistant had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
90	The athlete did not read the letter again.	 The athlete had read the letter before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
91	The assistant did not spread the rumor again.	 The assistant had spread the rumor before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
92	The student did not put the book on the shelf again.	 The student had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
93	The child did not set the dish on the table again.	 The child had set the dish on the table before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
94	The girl did not slit the envelope again.	 The girl had slit the envelope before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
95	The girl did not cast bronze into a statue again.	 The girl had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
96	The director did not shut the door again.	 The director had shut the door before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
97	The doctor did not read the letter again.	 The doctor had read the letter before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
98	The stranger did not put the book on the shelf again.	 The stranger had put the book on the shelf before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
99	The student did not cast bronze into a statue again.	 The student had cast bronze into a statue before.	entailment	 -	 The doctor did not cut the tree again.	 The doctor had cut the tree before.	train
100	The child did not bet $100 on the race again.	 The child had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
101	The doctor did not set the dish on the table again.	 The doctor had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	test
102	The athlete did not set the dish on the table again.	 The athlete had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
103	The kid did not cast bronze into a statue again.	 The kid had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
104	The stranger did not split the log again.	 The stranger had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
105	The athlete did not burst into the room again.	 The athlete had not burst into the room before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	test
106	The professor did not upset the boat again.	 The professor had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
107	The child did not burst into the room again.	 The child had not burst into the room before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
108	The athlete did not set the dish on the table again.	 The athlete had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
109	The kid did not split the log again.	 The kid had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
110	The child did not hurt others again.	 The child had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
111	The girl did not upset the boat again.	 The girl had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
112	The teacher did not hit the ball with the bat again.	 The teacher had not hit the ball with the bat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
113	The boy did not cast bronze into a statue again.	 The boy had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
114	The girl did not hurt others again.	 The girl had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
115	The worker did not spread the rumor again.	 The worker had not spread the rumor before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
116	The director did not put the book on the shelf again.	 The director had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
117	The assistant did not thrust the fork into the cake again.	 The assistant had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
118	The assistant did not put the book on the shelf again.	 The assistant had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
119	The woman did not spread the rumor again.	 The woman had not spread the rumor before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
120	The woman did not slit the envelope again.	 The woman had not slit the envelope before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
121	The girl did not hit the ball with the bat again.	 The girl had not hit the ball with the bat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
122	The boy did not shut the door again.	 The boy had not shut the door before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
123	The child did not hit the ball with the bat again.	 The child had not hit the ball with the bat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
124	The assistant did not let the blinds down again.	 The assistant had not let the blinds down before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
125	The woman did not burst into the room again.	 The woman had not burst into the room before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
126	The singer did not slit the envelope again.	 The singer had not slit the envelope before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
127	The professor did not upset the boat again.	 The professor had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
128	The woman did not thrust the fork into the cake again.	 The woman had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
129	The stranger did not split the log again.	 The stranger had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
130	The girl did not set the dish on the table again.	 The girl had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
131	The stranger did not cast bronze into a statue again.	 The stranger had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
132	The manager did not slit the envelope again.	 The manager had not slit the envelope before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
133	The student did not cast bronze into a statue again.	 The student had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
134	The woman did not set the dish on the table again.	 The woman had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
135	The director did not cast bronze into a statue again.	 The director had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
136	The child did not hit the ball with the bat again.	 The child had not hit the ball with the bat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
137	The assistant did not thrust the fork into the cake again.	 The assistant had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
138	The girl did not put the book on the shelf again.	 The girl had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
139	The boy did not thrust the fork into the cake again.	 The boy had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	test
140	The worker did not spread the rumor again.	 The worker had not spread the rumor before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
141	The professor did not upset the boat again.	 The professor had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
142	The stranger did not shut the door again.	 The stranger had not shut the door before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
143	The man did not set the dish on the table again.	 The man had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
144	The child did not upset the boat again.	 The child had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
145	The teacher did not bet $100 on the race again.	 The teacher had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	test
146	The teacher did not upset the boat again.	 The teacher had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
147	The singer did not thrust the fork into the cake again.	 The singer had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
148	The woman did not spread the rumor again.	 The woman had not spread the rumor before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
149	The singer did not bet $100 on the race again.	 The singer had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
150	The professor did not let the blinds down again.	 The professor had not let the blinds down before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
151	The kid did not upset the boat again.	 The kid had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
152	The teacher did not set the dish on the table again.	 The teacher had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
153	The teacher did not hurt others again.	 The teacher had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
154	The athlete did not let the blinds down again.	 The athlete had not let the blinds down before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
155	The worker did not bet $100 on the race again.	 The worker had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
156	The girl did not bet $100 on the race again.	 The girl had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
157	The singer did not upset the boat again.	 The singer had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
158	The boy did not split the log again.	 The boy had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
159	The stranger did not split the log again.	 The stranger had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
160	The student did not set the dish on the table again.	 The student had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
161	The professor did not hurt others again.	 The professor had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
162	The dancer did not slit the envelope again.	 The dancer had not slit the envelope before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
163	The teacher did not set the dish on the table again.	 The teacher had not set the dish on the table before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
164	The stranger did not hurt others again.	 The stranger had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
165	The worker did not spread the rumor again.	 The worker had not spread the rumor before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
166	The kid did not thrust the fork into the cake again.	 The kid had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
167	The athlete did not hurt others again.	 The athlete had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
168	The worker did not let the blinds down again.	 The worker had not let the blinds down before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
169	The worker did not cast bronze into a statue again.	 The worker had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
170	The kid did not burst into the room again.	 The kid had not burst into the room before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
171	The teacher did not upset the boat again.	 The teacher had not upset the boat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
172	The girl did not let the blinds down again.	 The girl had not let the blinds down before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
173	The man did not hit the ball with the bat again.	 The man had not hit the ball with the bat before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
174	The kid did not read the letter again.	 The kid had not read the letter before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
175	The worker did not put the book on the shelf again.	 The worker had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
176	The doctor did not read the letter again.	 The doctor had not read the letter before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
177	The assistant did not hurt others again.	 The assistant had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
178	The girl did not cast bronze into a statue again.	 The girl had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
179	The teacher did not shut the door again.	 The teacher had not shut the door before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
180	The kid did not put the book on the shelf again.	 The kid had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
181	The singer did not hurt others again.	 The singer had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	test
182	The doctor did not put the book on the shelf again.	 The doctor had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
183	The dancer did not split the log again.	 The dancer had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
184	The teacher did not thrust the fork into the cake again.	 The teacher had not thrust the fork into the cake before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
185	The singer did not slit the envelope again.	 The singer had not slit the envelope before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
186	The stranger did not read the letter again.	 The stranger had not read the letter before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
187	The professor did not shed tears again.	 The professor had not shed tears before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
188	The director did not put the book on the shelf again.	 The director had not put the book on the shelf before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
189	The dancer did not shed tears again.	 The dancer had not shed tears before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
190	The boy did not bet $100 on the race again.	 The boy had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
191	The stranger did not split the log again.	 The stranger had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
192	The man did not shed tears again.	 The man had not shed tears before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
193	The man did not bet $100 on the race again.	 The man had not bet $100 on the race before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
194	The woman did not shut the door again.	 The woman had not shut the door before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
195	The dancer did not split the log again.	 The dancer had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
196	The director did not cast bronze into a statue again.	 The director had not cast bronze into a statue before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
197	The woman did not hurt others again.	 The woman had not hurt others before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
198	The dancer did not split the log again.	 The dancer had not split the log before.	contradiction	 -	 The doctor did not cut the tree again.	 The doctor had not cut the tree before	train
