	sentence1	sentence2	label	heuristics	example1	example2	split
505	Did the stranger thrust the fork into the cake before shutting the door?	 The stranger did not shut the door.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
506	Did the woman set the dish on the table before hurting others?	 The woman did not hurt others.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
507	Did the worker read the letter before spreading the rumor?	 The worker did not spread the rumor.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
508	Did the boy hit the ball with the bat while casting bronze into a statue?	 The boy did not cast bronze into a statue.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
509	Did the man burst into the room when splitting the log?	 The man did not split the log.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
510	Did the worker bet $100 on the race when hitting the ball with the bat?	 The worker did not hit the ball with the bat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
511	Did the doctor shed tears before slitting the envelope?	 The doctor did not slit the envelope.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
512	Did the kid cast bronze into a statue before shedding tears?	 The kid did not shed tears.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
513	Did the athlete cast bronze into a statue after slitting the envelope?	 The athlete did not slit the envelope.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
514	Did the man bet $100 on the race while shedding tears?	 The man did not shed tears.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
515	Did the kid bet $100 on the race while shedding tears?	 The kid did not shed tears.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
516	Did the man thrust the fork into the cake while upsetting the boat?	 The man did not upset the boat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
517	Did the professor spread the rumor before thrusting the fork into the cake?	 The professor did not thrust the fork into the cake.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
518	Did the professor let the blinds down while setting the dish on the table?	 The professor did not set the dish on the table.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
519	Did the director split the log before setting the dish on the table?	 The director did not set the dish on the table.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
520	Did the child shut the door while hurting others?	 The child did not hurt others.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
521	Did the girl shut the door while letting the blinds down?	 The girl did not let the blinds down.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
522	Did the student upset the boat when casting bronze into a statue?	 The student did not cast bronze into a statue.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
523	Did the singer burst into the room when spreading the rumor?	 The singer did not spread the rumor.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
524	Did the boy read the letter when splitting the log?	 The boy did not split the log.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
525	Did the worker set the dish on the table when thrusting the fork into the cake?	 The worker did not thrust the fork into the cake.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
526	Did the girl upset the boat while thrusting the fork into the cake?	 The girl did not thrust the fork into the cake.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
527	Did the stranger shut the door when letting the blinds down?	 The stranger did not let the blinds down.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
528	Did the girl let the blinds down after splitting the log?	 The girl did not split the log.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
529	Did the stranger burst into the room while letting the blinds down?	 The stranger did not let the blinds down.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
530	Did the kid upset the boat after shutting the door?	 The kid did not shut the door.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
531	Did the child let the blinds down while hurting others?	 The child did not hurt others.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
532	Did the student put the book on the shelf after setting the dish on the table?	 The student did not set the dish on the table.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
533	Did the boy cast bronze into a statue before hitting the ball with the bat?	 The boy did not hit the ball with the bat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
534	Did the boy hit the ball with the bat when betting $100 on the race?	 The boy did not bet $100 on the race.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
535	Did the stranger burst into the room before hitting the ball with the bat?	 The stranger did not hit the ball with the bat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
536	Did the singer spread the rumor after shutting the door?	 The singer did not shut the door.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
537	Did the singer set the dish on the table before shedding tears?	 The singer did not shed tears.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
538	Did the professor slit the envelope when reading the letter?	 The professor did not read the letter.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
539	Did the professor burst into the room after hitting the ball with the bat?	 The professor did not hit the ball with the bat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
540	Did the singer set the dish on the table when thrusting the fork into the cake?	 The singer did not thrust the fork into the cake.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
541	Did the man thrust the fork into the cake when upsetting the boat?	 The man did not upset the boat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
542	Did the teacher upset the boat after splitting the log?	 The teacher did not split the log.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	test
543	Did the athlete put the book on the shelf when reading the letter?	 The athlete did not read the letter.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
544	Did the boy set the dish on the table before casting bronze into a statue?	 The boy did not cast bronze into a statue.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
545	Did the woman hurt others while shutting the door?	 The woman did not shut the door.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
546	Did the kid put the book on the shelf when shutting the door?	 The kid did not shut the door.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
547	Did the student set the dish on the table before hurting others?	 The student did not hurt others.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
548	Did the girl shed tears before upsetting the boat?	 The girl did not upset the boat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
549	Did the manager burst into the room after casting bronze into a statue?	 The manager did not cast bronze into a statue.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
550	Did the singer put the book on the shelf when setting the dish on the table?	 The singer did not set the dish on the table.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
551	Did the stranger shut the door when slitting the envelope?	 The stranger did not slit the envelope.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
552	Did the professor hurt others when hitting the ball with the bat?	 The professor did not hit the ball with the bat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
553	Did the athlete hurt others before hitting the ball with the bat?	 The athlete did not hit the ball with the bat.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
554	Did the child bet $100 on the race when bursting into the room?	 The child did not burst into the room.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
555	Did the dancer upset the boat while splitting the log?	 The dancer did not split the log.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	test
556	Did the worker thrust the fork into the cake before putting the book on the shelf?	 The worker did not put the book on the shelf.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
557	Did the stranger hit the ball with the bat when casting bronze into a statue?	 The stranger did not cast bronze into a statue.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
558	Did the boy let the blinds down while betting $100 on the race?	 The boy did not bet $100 on the race.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
559	Did the child let the blinds down after spreading the rumor?	 The child did not spread the rumor.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
560	Did the man cast bronze into a statue when thrusting the fork into the cake?	 The man did not thrust the fork into the cake.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
561	Did the dancer thrust the fork into the cake when slitting the envelope?	 The dancer did not slit the envelope.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
562	Did the singer read the letter after casting bronze into a statue?	 The singer did not cast bronze into a statue.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	test
563	Did the manager hit the ball with the bat when putting the book on the shelf?	 The manager did not put the book on the shelf.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
564	Did the worker spread the rumor when shedding tears?	 The worker did not shed tears.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
565	Did the singer set the dish on the table while slitting the envelope?	 The singer did not slit the envelope.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
566	Did the professor hit the ball with the bat after bursting into the room?	 The professor did not burst into the room.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
567	Did the child put the book on the shelf before letting the blinds down?	 The child did not let the blinds down.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
568	Did the professor bet $100 on the race after hurting others?	 The professor did not hurt others.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	test
569	Did the teacher split the log while thrusting the fork into the cake?	 The teacher did not thrust the fork into the cake.	contradiction	 -	 Did the doctor burst into the room beofore cutting the tree?	 The doctor did not cut the tree.	train
