	sentence1	sentence2	label	heuristics	example1	example2	split
656	Did the manager burst into the room better than the professor?	 The manager burst into the room.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
657	Did the student read the letter worse than the child?	 The student read the letter.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
658	Did the boy bet $100 on the race better than the worker?	 The boy bet $100 on the race.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
659	Did the doctor read the letter worse than the child?	 The doctor read the letter.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
660	Did the woman shed tears better than the professor?	 The woman shed tears.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
661	Did the professor hit the ball with the bat better than the child?	 The professor hit the ball with the bat.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
662	Did the girl thrust the fork into the cake earlier than the student?	 The girl thrust the fork into the cake.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
663	Did the doctor hit the ball with the bat worse than the student?	 The doctor hit the ball with the bat.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
664	Did the child burst into the room worse than the woman?	 The child burst into the room.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	test
665	Did the boy cast bronze into a statue worse than the teacher?	 The boy cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
666	Did the teacher let the blinds down more seriously than the dancer?	 The teacher let the blinds down.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
667	Did the boy cast bronze into a statue earlier than the dancer?	 The boy cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
668	Did the boy burst into the room more seriously than the professor?	 The boy burst into the room.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
669	Did the professor shut the door earlier than the athlete?	 The professor shut the door.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
670	Did the woman put the book on the shelf worse than the director?	 The woman put the book on the shelf.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
671	Did the doctor cast bronze into a statue better than the man?	 The doctor cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
672	Did the boy read the letter worse than the dancer?	 The boy read the letter.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
673	Did the manager split the log earlier than the boy?	 The manager split the log.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
674	Did the dancer upset the boat earlier than the doctor?	 The dancer upset the boat.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
675	Did the dancer shut the door better than the kid?	 The dancer shut the door.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
676	Did the assistant slit the envelope better than the singer?	 The assistant slit the envelope.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
677	Did the boy put the book on the shelf worse than the manager?	 The boy put the book on the shelf.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
678	Did the girl thrust the fork into the cake earlier than the athlete?	 The girl thrust the fork into the cake.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
679	Did the boy hit the ball with the bat worse than the kid?	 The boy hit the ball with the bat.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
680	Did the woman spread the rumor better than the boy?	 The woman spread the rumor.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
681	Did the kid cast bronze into a statue more seriously than the manager?	 The kid cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
682	Did the manager burst into the room better than the man?	 The manager burst into the room.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
683	Did the professor cast bronze into a statue more seriously than the man?	 The professor cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
684	Did the stranger shed tears earlier than the professor?	 The stranger shed tears.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
685	Did the athlete hurt others more seriously than the student?	 The athlete hurt others.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
686	Did the manager hit the ball with the bat earlier than the teacher?	 The manager hit the ball with the bat.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
687	Did the girl hit the ball with the bat more seriously than the stranger?	 The girl hit the ball with the bat.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
688	Did the man thrust the fork into the cake worse than the child?	 The man thrust the fork into the cake.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
689	Did the assistant cast bronze into a statue worse than the director?	 The assistant cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
690	Did the professor put the book on the shelf better than the boy?	 The professor put the book on the shelf.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
691	Did the teacher split the log more seriously than the athlete?	 The teacher split the log.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
692	Did the child split the log worse than the stranger?	 The child split the log.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
693	Did the stranger split the log earlier than the director?	 The stranger split the log.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	test
694	Did the woman bet $100 on the race more seriously than the kid?	 The woman bet $100 on the race.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
695	Did the girl spread the rumor earlier than the professor?	 The girl spread the rumor.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
696	Did the boy hurt others earlier than the assistant?	 The boy hurt others.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
697	Did the stranger set the dish on the table earlier than the dancer?	 The stranger set the dish on the table.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	test
698	Did the manager cast bronze into a statue better than the assistant?	 The manager cast bronze into a statue.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
699	Did the student thrust the fork into the cake more seriously than the teacher?	 The student thrust the fork into the cake.	entailment	 -	 Did the doctor cut the tree better than the singer?	 The doctor cut the tree.	train
700	Did the girl burst into the room more seriously than the man?	 The girl did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
701	Did the dancer upset the boat more seriously than the woman?	 The dancer did not upset the boat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
702	Did the director bet $100 on the race more seriously than the teacher?	 The director did not bet $100 on the race.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
703	Did the assistant hit the ball with the bat more seriously than the athlete?	 The assistant did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	test
704	Did the dancer set the dish on the table earlier than the man?	 The dancer did not set the dish on the table.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
705	Did the worker hurt others worse than the student?	 The worker did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
706	Did the stranger shut the door better than the assistant?	 The stranger did not shut the door.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
707	Did the stranger burst into the room worse than the boy?	 The stranger did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
708	Did the boy spread the rumor better than the man?	 The boy did not spread the rumor.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
709	Did the man read the letter earlier than the director?	 The man did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
710	Did the teacher cast bronze into a statue earlier than the manager?	 The teacher did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
711	Did the professor let the blinds down better than the dancer?	 The professor did not let the blinds down.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
712	Did the stranger split the log more seriously than the student?	 The stranger did not split the log.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
713	Did the girl put the book on the shelf more seriously than the worker?	 The girl did not put the book on the shelf.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
714	Did the woman shut the door earlier than the boy?	 The woman did not shut the door.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
715	Did the stranger spread the rumor earlier than the worker?	 The stranger did not spread the rumor.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
716	Did the director cast bronze into a statue worse than the singer?	 The director did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
717	Did the kid cast bronze into a statue earlier than the man?	 The kid did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
718	Did the dancer slit the envelope worse than the stranger?	 The dancer did not slit the envelope.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
719	Did the woman burst into the room more seriously than the boy?	 The woman did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
720	Did the child hit the ball with the bat more seriously than the worker?	 The child did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
721	Did the director shed tears worse than the student?	 The director did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
722	Did the singer upset the boat worse than the kid?	 The singer did not upset the boat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
723	Did the stranger shed tears better than the manager?	 The stranger did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
724	Did the assistant split the log more seriously than the child?	 The assistant did not split the log.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
725	Did the dancer shed tears worse than the director?	 The dancer did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
726	Did the man put the book on the shelf better than the woman?	 The man did not put the book on the shelf.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
727	Did the singer split the log better than the kid?	 The singer did not split the log.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
728	Did the athlete thrust the fork into the cake better than the boy?	 The athlete did not thrust the fork into the cake.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
729	Did the man hit the ball with the bat earlier than the student?	 The man did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
730	Did the doctor let the blinds down earlier than the director?	 The doctor did not let the blinds down.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
731	Did the singer burst into the room better than the child?	 The singer did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
732	Did the man shed tears better than the worker?	 The man did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
733	Did the boy spread the rumor better than the man?	 The boy did not spread the rumor.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
734	Did the girl hit the ball with the bat more seriously than the dancer?	 The girl did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
735	Did the student read the letter more seriously than the doctor?	 The student did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	test
736	Did the girl read the letter earlier than the man?	 The girl did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
737	Did the man hit the ball with the bat worse than the child?	 The man did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
738	Did the kid cast bronze into a statue more seriously than the athlete?	 The kid did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
739	Did the singer hurt others better than the man?	 The singer did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
740	Did the teacher hit the ball with the bat more seriously than the manager?	 The teacher did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
741	Did the student read the letter worse than the athlete?	 The student did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
742	Did the doctor thrust the fork into the cake earlier than the stranger?	 The doctor did not thrust the fork into the cake.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
743	Did the girl hurt others better than the student?	 The girl did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
744	Did the boy hurt others earlier than the director?	 The boy did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
745	Did the man cast bronze into a statue earlier than the stranger?	 The man did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
746	Did the professor shut the door more seriously than the assistant?	 The professor did not shut the door.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
747	Did the man bet $100 on the race better than the woman?	 The man did not bet $100 on the race.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
748	Did the girl read the letter worse than the director?	 The girl did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
749	Did the dancer hurt others worse than the student?	 The dancer did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
750	Did the teacher hit the ball with the bat earlier than the dancer?	 The teacher did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
751	Did the woman hurt others better than the doctor?	 The woman did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
752	Did the woman put the book on the shelf earlier than the director?	 The woman did not put the book on the shelf.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
753	Did the woman spread the rumor earlier than the assistant?	 The woman did not spread the rumor.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
754	Did the student cast bronze into a statue more seriously than the director?	 The student did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
755	Did the child upset the boat earlier than the teacher?	 The child did not upset the boat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
756	Did the assistant shed tears better than the girl?	 The assistant did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
757	Did the woman burst into the room worse than the man?	 The woman did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
758	Did the dancer burst into the room worse than the woman?	 The dancer did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
759	Did the stranger hurt others better than the child?	 The stranger did not hurt others.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
760	Did the doctor read the letter worse than the kid?	 The doctor did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
761	Did the child spread the rumor worse than the girl?	 The child did not spread the rumor.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
762	Did the stranger spread the rumor earlier than the woman?	 The stranger did not spread the rumor.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
763	Did the teacher cast bronze into a statue more seriously than the assistant?	 The teacher did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
764	Did the student burst into the room worse than the boy?	 The student did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
765	Did the professor hit the ball with the bat worse than the doctor?	 The professor did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
766	Did the man read the letter earlier than the singer?	 The man did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
767	Did the director bet $100 on the race earlier than the woman?	 The director did not bet $100 on the race.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
768	Did the athlete split the log better than the assistant?	 The athlete did not split the log.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
769	Did the stranger read the letter worse than the worker?	 The stranger did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
770	Did the kid let the blinds down worse than the stranger?	 The kid did not let the blinds down.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
771	Did the singer cast bronze into a statue more seriously than the manager?	 The singer did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
772	Did the student split the log earlier than the professor?	 The student did not split the log.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
773	Did the boy burst into the room better than the professor?	 The boy did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
774	Did the assistant shed tears better than the woman?	 The assistant did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
775	Did the doctor thrust the fork into the cake better than the woman?	 The doctor did not thrust the fork into the cake.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
776	Did the athlete read the letter earlier than the doctor?	 The athlete did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
777	Did the man burst into the room more seriously than the manager?	 The man did not burst into the room.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
778	Did the director cast bronze into a statue better than the student?	 The director did not cast bronze into a statue.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
779	Did the stranger read the letter worse than the worker?	 The stranger did not read the letter.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
780	Did the director bet $100 on the race more seriously than the doctor?	 The director did not bet $100 on the race.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
781	Did the student hit the ball with the bat better than the doctor?	 The student did not hit the ball with the bat.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
782	Did the doctor shed tears better than the assistant?	 The doctor did not shed tears.	contradiction	 -	 Did the doctor cut the tree better than the singer?	 The doctor did not cut the tree	train
