	sentence1	sentence2	label	heuristics	example1	example2	split
465	The teacher set the dish on the table while slitting the envelope.	 The teacher slit the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
466	The kid upset the boat when slitting the envelope.	 The kid slit the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
467	The athlete read the letter before betting $100 on the race.	 The athlete bet $100 on the race.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
468	The manager thrust the fork into the cake while putting the book on the shelf.	 The manager put the book on the shelf.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
469	The assistant bet $100 on the race after bursting into the room.	 The assistant burst into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
470	The professor upset the boat when shutting the door.	 The professor shut the door.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
471	The man hurt others before thrusting the fork into the cake.	 The man thrust the fork into the cake.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
472	The student shut the door when reading the letter.	 The student read the letter.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
473	The woman slit the envelope after reading the letter.	 The woman read the letter.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
474	The stranger burst into the room when hurting others.	 The stranger hurt others.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
475	The stranger hurt others when spreading the rumor.	 The stranger spread the rumor.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
476	The singer cast bronze into a statue while shutting the door.	 The singer shut the door.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
477	The stranger hit the ball with the bat while hurting others.	 The stranger hurt others.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
478	The man thrust the fork into the cake when splitting the log.	 The man split the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
479	The dancer slit the envelope while casting bronze into a statue.	 The dancer cast bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
480	The assistant bet $100 on the race when putting the book on the shelf.	 The assistant put the book on the shelf.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
481	The worker hit the ball with the bat before shutting the door.	 The worker shut the door.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
482	The student burst into the room after letting the blinds down.	 The student let the blinds down.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
483	The doctor split the log while hurting others.	 The doctor hurt others.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
484	The kid put the book on the shelf while slitting the envelope.	 The kid slit the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
485	The boy burst into the room after upsetting the boat.	 The boy upset the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
486	The worker shed tears while bursting into the room.	 The worker burst into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
487	The manager cast bronze into a statue when hitting the ball with the bat.	 The manager hit the ball with the bat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
488	The singer burst into the room after casting bronze into a statue.	 The singer cast bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
489	The assistant bet $100 on the race after upsetting the boat.	 The assistant upset the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
490	The assistant shut the door while casting bronze into a statue.	 The assistant cast bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
491	The stranger read the letter before spreading the rumor.	 The stranger spread the rumor.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
492	The worker put the book on the shelf when hitting the ball with the bat.	 The worker hit the ball with the bat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
493	The director shut the door while bursting into the room.	 The director burst into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
494	The singer hurt others when shedding tears.	 The singer shed tears.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
495	The student cast bronze into a statue after upsetting the boat.	 The student upset the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
496	The child cast bronze into a statue while reading the letter.	 The child read the letter.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
497	The doctor split the log when reading the letter.	 The doctor read the letter.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
498	The worker split the log before setting the dish on the table.	 The worker set the dish on the table.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
499	The student hit the ball with the bat when reading the letter.	 The student read the letter.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
500	The student hurt others after thrusting the fork into the cake.	 The student did not thrust the fork into the cake.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
501	The athlete spread the rumor while hitting the ball with the bat.	 The athlete did not hit the ball with the bat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
502	The manager bet $100 on the race while shedding tears.	 The manager did not shed tears.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
503	The child shut the door when reading the letter.	 The child did not read the letter.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	test
504	The dancer burst into the room while slitting the envelope.	 The dancer did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
505	The professor shed tears when spreading the rumor.	 The professor did not spread the rumor.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
506	The man spread the rumor when letting the blinds down.	 The man did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
507	The doctor set the dish on the table before hitting the ball with the bat.	 The doctor did not hit the ball with the bat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
508	The girl hurt others while shutting the door.	 The girl did not shut the door.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
509	The professor hurt others when setting the dish on the table.	 The professor did not set the dish on the table.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
510	The kid shed tears when spreading the rumor.	 The kid did not spread the rumor.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
511	The worker thrust the fork into the cake before letting the blinds down.	 The worker did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
512	The boy spread the rumor before slitting the envelope.	 The boy did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
513	The assistant set the dish on the table after putting the book on the shelf.	 The assistant did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
514	The worker thrust the fork into the cake when shutting the door.	 The worker did not shut the door.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
515	The dancer set the dish on the table while bursting into the room.	 The dancer did not burst into the room.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
516	The student slit the envelope while letting the blinds down.	 The student did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
517	The boy shut the door before upsetting the boat.	 The boy did not upset the boat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
518	The director split the log before betting $100 on the race.	 The director did not bet $100 on the race.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
519	The woman split the log before shedding tears.	 The woman did not shed tears.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
520	The man split the log when upsetting the boat.	 The man did not upset the boat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
521	The professor split the log while slitting the envelope.	 The professor did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
522	The kid bet $100 on the race before shutting the door.	 The kid did not shut the door.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
523	The man let the blinds down while thrusting the fork into the cake.	 The man did not thrust the fork into the cake.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
524	The girl upset the boat before thrusting the fork into the cake.	 The girl did not thrust the fork into the cake.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
525	The worker read the letter after shutting the door.	 The worker did not shut the door.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
526	The stranger cast bronze into a statue after betting $100 on the race.	 The stranger did not bet $100 on the race.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
527	The kid bet $100 on the race when splitting the log.	 The kid did not split the log.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
528	The man slit the envelope after betting $100 on the race.	 The man did not bet $100 on the race.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
529	The director set the dish on the table while hurting others.	 The director did not hurt others.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
530	The student let the blinds down before setting the dish on the table.	 The student did not set the dish on the table.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
531	The professor set the dish on the table before putting the book on the shelf.	 The professor did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
532	The student hurt others before spreading the rumor.	 The student did not spread the rumor.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
533	The athlete set the dish on the table before slitting the envelope.	 The athlete did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
534	The girl hurt others before hitting the ball with the bat.	 The girl did not hit the ball with the bat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
535	The athlete let the blinds down when casting bronze into a statue.	 The athlete did not cast bronze into a statue.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
536	The worker hurt others before reading the letter.	 The worker did not read the letter.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
537	The woman shut the door while letting the blinds down.	 The woman did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
538	The child put the book on the shelf after setting the dish on the table.	 The child did not set the dish on the table.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
539	The manager shut the door while putting the book on the shelf.	 The manager did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
540	The director shut the door while putting the book on the shelf.	 The director did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
541	The girl let the blinds down after betting $100 on the race.	 The girl did not bet $100 on the race.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
542	The stranger upset the boat before hurting others.	 The stranger did not hurt others.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
543	The singer bet $100 on the race before bursting into the room.	 The singer did not burst into the room.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
544	The woman shed tears while putting the book on the shelf.	 The woman did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
545	The manager burst into the room before reading the letter.	 The manager did not read the letter.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
546	The professor split the log after hurting others.	 The professor did not hurt others.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
547	The assistant put the book on the shelf before upsetting the boat.	 The assistant did not upset the boat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
548	The student slit the envelope before shutting the door.	 The student did not shut the door.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	test
549	The doctor hurt others before splitting the log.	 The doctor did not split the log.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
550	The singer burst into the room before thrusting the fork into the cake.	 The singer did not thrust the fork into the cake.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	test
551	The student spread the rumor while splitting the log.	 The student did not split the log.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
552	The professor thrust the fork into the cake while slitting the envelope.	 The professor did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
553	The assistant slit the envelope while putting the book on the shelf.	 The assistant did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
554	The man hurt others while shedding tears.	 The man did not shed tears.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
555	The student burst into the room after upsetting the boat.	 The student did not upset the boat.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
556	The student put the book on the shelf while letting the blinds down.	 The student did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
557	The athlete shut the door before reading the letter.	 The athlete did not read the letter.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
558	The assistant thrust the fork into the cake while hurting others.	 The assistant did not hurt others.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
559	The boy hit the ball with the bat before reading the letter.	 The boy did not read the letter.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
560	The director slit the envelope after bursting into the room.	 The director did not burst into the room.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
561	The man cast bronze into a statue before thrusting the fork into the cake.	 The man did not thrust the fork into the cake.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
562	The director spread the rumor when hurting others.	 The director did not hurt others.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
563	The boy slit the envelope after letting the blinds down.	 The boy did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
564	The singer thrust the fork into the cake before putting the book on the shelf.	 The singer did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
565	The kid cast bronze into a statue when hurting others.	 The kid did not hurt others.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
566	The student split the log while shedding tears.	 The student did not shed tears.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
567	The manager upset the boat before slitting the envelope.	 The manager did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
568	The worker bet $100 on the race before casting bronze into a statue.	 The worker did not cast bronze into a statue.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
569	The director shut the door after slitting the envelope.	 The director did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
570	The man put the book on the shelf when casting bronze into a statue.	 The man did not cast bronze into a statue.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
571	The singer burst into the room before letting the blinds down.	 The singer did not let the blinds down.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
572	The man burst into the room before putting the book on the shelf.	 The man did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
573	The assistant slit the envelope when casting bronze into a statue.	 The assistant did not cast bronze into a statue.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
574	The child thrust the fork into the cake after reading the letter.	 The child did not read the letter.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
575	The man set the dish on the table when bursting into the room.	 The man did not burst into the room.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
576	The worker set the dish on the table before spreading the rumor.	 The worker did not spread the rumor.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
577	The stranger slit the envelope after betting $100 on the race.	 The stranger did not bet $100 on the race.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
578	The singer shut the door after setting the dish on the table.	 The singer did not set the dish on the table.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
579	The dancer thrust the fork into the cake when putting the book on the shelf.	 The dancer did not put the book on the shelf.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
580	The man hurt others while slitting the envelope.	 The man did not slit the envelope.	contradiction	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor did cut the tree.	train
