	sentence1	sentence2	label	heuristics	example1	example2	split
426	The child did not burst into the room before putting the book on the shelf.	 The child put the book on the shelf.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
427	The man did not put the book on the shelf before letting the blinds down.	 The man let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
428	The director did not bet $100 on the race after shutting the door.	 The director shut the door.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
429	The dancer did not hit the ball with the bat while setting the dish on the table.	 The dancer set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
430	The dancer did not cast bronze into a statue when letting the blinds down.	 The dancer let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
431	The singer did not burst into the room when shutting the door.	 The singer shut the door.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
432	The stranger did not let the blinds down while casting bronze into a statue.	 The stranger cast bronze into a statue.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
433	The teacher did not read the letter when bursting into the room.	 The teacher burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
434	The child did not slit the envelope while hurting others.	 The child hurt others.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
435	The student did not hurt others after shedding tears.	 The student shed tears.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
436	The athlete did not let the blinds down when shedding tears.	 The athlete shed tears.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
437	The director did not hit the ball with the bat before casting bronze into a statue.	 The director cast bronze into a statue.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
438	The teacher did not burst into the room after reading the letter.	 The teacher read the letter.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
439	The girl did not shut the door after setting the dish on the table.	 The girl set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
440	The assistant did not read the letter while letting the blinds down.	 The assistant let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
441	The doctor did not put the book on the shelf when shedding tears.	 The doctor shed tears.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
442	The worker did not thrust the fork into the cake while spreading the rumor.	 The worker spread the rumor.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
443	The professor did not hurt others before setting the dish on the table.	 The professor set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
444	The singer did not let the blinds down while casting bronze into a statue.	 The singer cast bronze into a statue.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
445	The child did not bet $100 on the race when letting the blinds down.	 The child let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
446	The woman did not let the blinds down after betting $100 on the race.	 The woman bet $100 on the race.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
447	The man did not slit the envelope when setting the dish on the table.	 The man set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
448	The child did not upset the boat while thrusting the fork into the cake.	 The child thrust the fork into the cake.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
449	The student did not cast bronze into a statue after setting the dish on the table.	 The student set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
450	The assistant did not hurt others while casting bronze into a statue.	 The assistant cast bronze into a statue.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
451	The stranger did not shut the door before upsetting the boat.	 The stranger upset the boat.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
452	The professor did not upset the boat when slitting the envelope.	 The professor slit the envelope.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
453	The woman did not put the book on the shelf when shedding tears.	 The woman shed tears.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
454	The girl did not read the letter while letting the blinds down.	 The girl let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
455	The athlete did not shut the door after bursting into the room.	 The athlete burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
456	The athlete did not shut the door after bursting into the room.	 The athlete burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
457	The worker did not let the blinds down after putting the book on the shelf.	 The worker put the book on the shelf.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
458	The director did not put the book on the shelf while bursting into the room.	 The director burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
459	The stranger did not thrust the fork into the cake before putting the book on the shelf.	 The stranger put the book on the shelf.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
460	The professor did not set the dish on the table when shutting the door.	 The professor shut the door.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
461	The boy did not read the letter before casting bronze into a statue.	 The boy cast bronze into a statue.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	test
462	The stranger did not cast bronze into a statue while reading the letter.	 The stranger read the letter.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
463	The athlete did not thrust the fork into the cake after spreading the rumor.	 The athlete spread the rumor.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
464	The assistant did not shed tears when reading the letter.	 The assistant read the letter.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
465	The girl did not shed tears while spreading the rumor.	 The girl spread the rumor.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
466	The singer did not bet $100 on the race before thrusting the fork into the cake.	 The singer thrust the fork into the cake.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
467	The singer did not bet $100 on the race while reading the letter.	 The singer read the letter.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
468	The dancer did not cast bronze into a statue while letting the blinds down.	 The dancer let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
469	The professor did not split the log when betting $100 on the race.	 The professor bet $100 on the race.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
470	The manager did not upset the boat after spreading the rumor.	 The manager spread the rumor.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
471	The manager did not thrust the fork into the cake after slitting the envelope.	 The manager slit the envelope.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
472	The athlete did not cast bronze into a statue after splitting the log.	 The athlete split the log.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
473	The kid did not shed tears after reading the letter.	 The kid read the letter.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
474	The woman did not upset the boat while hitting the ball with the bat.	 The woman hit the ball with the bat.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
475	The professor did not cast bronze into a statue when hitting the ball with the bat.	 The professor hit the ball with the bat.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
476	The boy did not slit the envelope when spreading the rumor.	 The boy spread the rumor.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
477	The girl did not upset the boat when thrusting the fork into the cake.	 The girl thrust the fork into the cake.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
478	The girl did not split the log when putting the book on the shelf.	 The girl put the book on the shelf.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
479	The manager did not slit the envelope before upsetting the boat.	 The manager upset the boat.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
480	The girl did not put the book on the shelf after bursting into the room.	 The girl burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
481	The kid did not put the book on the shelf while bursting into the room.	 The kid burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
482	The kid did not shut the door after setting the dish on the table.	 The kid set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
483	The woman did not bet $100 on the race when shutting the door.	 The woman shut the door.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
484	The athlete did not burst into the room while thrusting the fork into the cake.	 The athlete thrust the fork into the cake.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
485	The teacher did not upset the boat before splitting the log.	 The teacher split the log.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
486	The boy did not shed tears before letting the blinds down.	 The boy let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
487	The director did not shed tears before slitting the envelope.	 The director slit the envelope.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
488	The student did not set the dish on the table before thrusting the fork into the cake.	 The student thrust the fork into the cake.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
489	The professor did not shed tears while setting the dish on the table.	 The professor set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
490	The assistant did not shed tears after letting the blinds down.	 The assistant let the blinds down.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
491	The teacher did not hurt others after setting the dish on the table.	 The teacher set the dish on the table.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
492	The assistant did not upset the boat while bursting into the room.	 The assistant burst into the room.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
493	The child did not upset the boat while betting $100 on the race.	 The child bet $100 on the race.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
494	The kid did not read the letter before upsetting the boat.	 The kid upset the boat.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
495	The worker did not read the letter before shutting the door.	 The worker shut the door.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
496	The doctor did not hit the ball with the bat after shutting the door.	 The doctor shut the door.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
497	The doctor did not set the dish on the table when slitting the envelope.	 The doctor slit the envelope.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
498	The child did not shed tears after splitting the log.	 The child split the log.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
499	The stranger did not thrust the fork into the cake while shedding tears.	 The stranger shed tears.	entailment	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor cut the tree.	train
500	The doctor did not let the blinds down while casting bronze into a statue.	 The doctor did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
501	The girl did not shed tears before shutting the door.	 The girl did not shut the door.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
502	The manager did not split the log while thrusting the fork into the cake.	 The manager did not thrust the fork into the cake.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
503	The singer did not burst into the room after betting $100 on the race.	 The singer did not bet $100 on the race.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
504	The student did not burst into the room after casting bronze into a statue.	 The student did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
505	The teacher did not bet $100 on the race before casting bronze into a statue.	 The teacher did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
506	The professor did not read the letter while upsetting the boat.	 The professor did not upset the boat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
507	The girl did not put the book on the shelf after casting bronze into a statue.	 The girl did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
508	The stranger did not spread the rumor when upsetting the boat.	 The stranger did not upset the boat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
509	The student did not hit the ball with the bat before shutting the door.	 The student did not shut the door.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
510	The doctor did not hurt others before upsetting the boat.	 The doctor did not upset the boat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
511	The stranger did not bet $100 on the race while spreading the rumor.	 The stranger did not spread the rumor.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
512	The child did not cast bronze into a statue before thrusting the fork into the cake.	 The child did not thrust the fork into the cake.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
513	The singer did not slit the envelope while splitting the log.	 The singer did not split the log.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
514	The child did not read the letter before thrusting the fork into the cake.	 The child did not thrust the fork into the cake.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
515	The teacher did not shut the door before hurting others.	 The teacher did not hurt others.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
516	The man did not put the book on the shelf after bursting into the room.	 The man did not burst into the room.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
517	The woman did not burst into the room when shutting the door.	 The woman did not shut the door.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
518	The boy did not split the log while spreading the rumor.	 The boy did not spread the rumor.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
519	The doctor did not read the letter before betting $100 on the race.	 The doctor did not bet $100 on the race.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
520	The director did not let the blinds down when setting the dish on the table.	 The director did not set the dish on the table.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
521	The professor did not spread the rumor while reading the letter.	 The professor did not read the letter.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
522	The woman did not let the blinds down after hurting others.	 The woman did not hurt others.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
523	The boy did not let the blinds down while putting the book on the shelf.	 The boy did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
524	The athlete did not read the letter while putting the book on the shelf.	 The athlete did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
525	The student did not shed tears after betting $100 on the race.	 The student did not bet $100 on the race.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
526	The worker did not split the log after hitting the ball with the bat.	 The worker did not hit the ball with the bat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
527	The professor did not hurt others when splitting the log.	 The professor did not split the log.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
528	The woman did not let the blinds down after shedding tears.	 The woman did not shed tears.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
529	The man did not bet $100 on the race while thrusting the fork into the cake.	 The man did not thrust the fork into the cake.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
530	The teacher did not set the dish on the table when reading the letter.	 The teacher did not read the letter.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
531	The doctor did not burst into the room when thrusting the fork into the cake.	 The doctor did not thrust the fork into the cake.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
532	The athlete did not let the blinds down when reading the letter.	 The athlete did not read the letter.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
533	The director did not hurt others when splitting the log.	 The director did not split the log.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
534	The worker did not upset the boat when hurting others.	 The worker did not hurt others.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
535	The worker did not slit the envelope before bursting into the room.	 The worker did not burst into the room.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
536	The girl did not let the blinds down after upsetting the boat.	 The girl did not upset the boat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
537	The teacher did not let the blinds down before setting the dish on the table.	 The teacher did not set the dish on the table.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
538	The professor did not shut the door before spreading the rumor.	 The professor did not spread the rumor.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
539	The professor did not read the letter before putting the book on the shelf.	 The professor did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
540	The man did not upset the boat when hurting others.	 The man did not hurt others.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
541	The singer did not bet $100 on the race when setting the dish on the table.	 The singer did not set the dish on the table.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
542	The manager did not shed tears before putting the book on the shelf.	 The manager did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
543	The athlete did not hit the ball with the bat after shedding tears.	 The athlete did not shed tears.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
544	The girl did not shut the door after bursting into the room.	 The girl did not burst into the room.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	test
545	The worker did not bet $100 on the race before bursting into the room.	 The worker did not burst into the room.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
546	The professor did not hit the ball with the bat after betting $100 on the race.	 The professor did not bet $100 on the race.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
547	The woman did not upset the boat when casting bronze into a statue.	 The woman did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
548	The boy did not read the letter when putting the book on the shelf.	 The boy did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
549	The kid did not split the log when shedding tears.	 The kid did not shed tears.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
550	The dancer did not hurt others before letting the blinds down.	 The dancer did not let the blinds down.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
551	The assistant did not cast bronze into a statue after putting the book on the shelf.	 The assistant did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
552	The athlete did not hurt others while reading the letter.	 The athlete did not read the letter.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
553	The dancer did not shut the door before splitting the log.	 The dancer did not split the log.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
554	The director did not shut the door when splitting the log.	 The director did not split the log.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
555	The doctor did not let the blinds down while putting the book on the shelf.	 The doctor did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
556	The kid did not set the dish on the table while hurting others.	 The kid did not hurt others.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
557	The woman did not set the dish on the table when hitting the ball with the bat.	 The woman did not hit the ball with the bat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
558	The singer did not split the log while hurting others.	 The singer did not hurt others.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
559	The director did not set the dish on the table before upsetting the boat.	 The director did not upset the boat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
560	The athlete did not slit the envelope after hitting the ball with the bat.	 The athlete did not hit the ball with the bat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
561	The student did not put the book on the shelf before hitting the ball with the bat.	 The student did not hit the ball with the bat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
562	The athlete did not upset the boat when casting bronze into a statue.	 The athlete did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
563	The boy did not read the letter after putting the book on the shelf.	 The boy did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	test
564	The girl did not split the log while betting $100 on the race.	 The girl did not bet $100 on the race.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
565	The manager did not burst into the room when slitting the envelope.	 The manager did not slit the envelope.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
566	The professor did not shut the door before putting the book on the shelf.	 The professor did not put the book on the shelf.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
567	The director did not let the blinds down after betting $100 on the race.	 The director did not bet $100 on the race.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
568	The director did not thrust the fork into the cake while upsetting the boat.	 The director did not upset the boat.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
569	The teacher did not upset the boat when casting bronze into a statue.	 The teacher did not cast bronze into a statue.	contradiction	 -	 The doctor did not burst into the room beofore cutting the tree.	 The doctor did not cut the tree.	train
