	sentence1	sentence2	label	heuristics	example1	example2	split
631	The dancer did not slit the envelope more seriously than the director.	 The dancer slit the envelope.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
632	The kid did not spread the rumor better than the student.	 The kid spread the rumor.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
633	The manager did not thrust the fork into the cake earlier than the man.	 The manager thrust the fork into the cake.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
634	The manager did not shed tears better than the man.	 The manager shed tears.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
635	The worker did not let the blinds down better than the singer.	 The worker let the blinds down.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
636	The girl did not set the dish on the table earlier than the professor.	 The girl set the dish on the table.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
637	The kid did not hit the ball with the bat earlier than the dancer.	 The kid hit the ball with the bat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
638	The boy did not read the letter more seriously than the student.	 The boy read the letter.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
639	The girl did not let the blinds down better than the woman.	 The girl let the blinds down.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
640	The athlete did not burst into the room earlier than the man.	 The athlete burst into the room.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	test
641	The singer did not put the book on the shelf earlier than the dancer.	 The singer put the book on the shelf.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
642	The dancer did not hurt others more seriously than the worker.	 The dancer hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
643	The girl did not split the log earlier than the singer.	 The girl split the log.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
644	The woman did not bet $100 on the race more seriously than the boy.	 The woman bet $100 on the race.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
645	The boy did not set the dish on the table worse than the worker.	 The boy set the dish on the table.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
646	The teacher did not shed tears worse than the singer.	 The teacher shed tears.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
647	The kid did not put the book on the shelf better than the woman.	 The kid put the book on the shelf.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
648	The doctor did not hurt others earlier than the boy.	 The doctor hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
649	The director did not split the log worse than the child.	 The director split the log.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
650	The assistant did not spread the rumor better than the man.	 The assistant spread the rumor.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
651	The student did not hit the ball with the bat earlier than the kid.	 The student hit the ball with the bat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
652	The manager did not shed tears earlier than the student.	 The manager shed tears.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
653	The boy did not cast bronze into a statue more seriously than the stranger.	 The boy cast bronze into a statue.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
654	The teacher did not hit the ball with the bat earlier than the athlete.	 The teacher hit the ball with the bat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
655	The man did not thrust the fork into the cake worse than the doctor.	 The man thrust the fork into the cake.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
656	The assistant did not split the log more seriously than the child.	 The assistant split the log.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
657	The director did not burst into the room better than the man.	 The director burst into the room.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	test
658	The singer did not read the letter better than the boy.	 The singer read the letter.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
659	The man did not split the log earlier than the athlete.	 The man split the log.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
660	The singer did not cast bronze into a statue earlier than the man.	 The singer cast bronze into a statue.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
661	The athlete did not cast bronze into a statue worse than the director.	 The athlete cast bronze into a statue.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
662	The professor did not hurt others earlier than the stranger.	 The professor hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
663	The worker did not burst into the room earlier than the man.	 The worker burst into the room.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
664	The girl did not set the dish on the table worse than the director.	 The girl set the dish on the table.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
665	The teacher did not spread the rumor better than the director.	 The teacher spread the rumor.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
666	The stranger did not shut the door more seriously than the manager.	 The stranger shut the door.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
667	The kid did not hit the ball with the bat more seriously than the stranger.	 The kid hit the ball with the bat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
668	The worker did not burst into the room more seriously than the athlete.	 The worker burst into the room.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
669	The dancer did not bet $100 on the race better than the worker.	 The dancer bet $100 on the race.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
670	The director did not burst into the room earlier than the boy.	 The director burst into the room.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
671	The assistant did not put the book on the shelf better than the girl.	 The assistant put the book on the shelf.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
672	The boy did not thrust the fork into the cake more seriously than the stranger.	 The boy thrust the fork into the cake.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
673	The manager did not hurt others more seriously than the boy.	 The manager hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
674	The man did not split the log better than the assistant.	 The man split the log.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
675	The child did not burst into the room better than the woman.	 The child burst into the room.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
676	The doctor did not set the dish on the table earlier than the director.	 The doctor set the dish on the table.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
677	The singer did not shut the door worse than the worker.	 The singer shut the door.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
678	The boy did not put the book on the shelf earlier than the teacher.	 The boy put the book on the shelf.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
679	The girl did not hurt others earlier than the kid.	 The girl hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	test
680	The athlete did not upset the boat better than the professor.	 The athlete upset the boat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
681	The worker did not cast bronze into a statue worse than the athlete.	 The worker cast bronze into a statue.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
682	The athlete did not set the dish on the table worse than the girl.	 The athlete set the dish on the table.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
683	The student did not shed tears earlier than the kid.	 The student shed tears.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
684	The singer did not read the letter earlier than the teacher.	 The singer read the letter.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
685	The singer did not put the book on the shelf more seriously than the doctor.	 The singer put the book on the shelf.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
686	The dancer did not thrust the fork into the cake worse than the stranger.	 The dancer thrust the fork into the cake.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
687	The stranger did not hit the ball with the bat more seriously than the professor.	 The stranger hit the ball with the bat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
688	The girl did not set the dish on the table earlier than the kid.	 The girl set the dish on the table.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
689	The man did not hurt others earlier than the assistant.	 The man hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
690	The director did not let the blinds down worse than the boy.	 The director let the blinds down.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
691	The stranger did not hit the ball with the bat more seriously than the singer.	 The stranger hit the ball with the bat.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
692	The teacher did not hurt others worse than the man.	 The teacher hurt others.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
693	The boy did not put the book on the shelf better than the professor.	 The boy put the book on the shelf.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
694	The kid did not shed tears earlier than the student.	 The kid shed tears.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
695	The child did not slit the envelope worse than the director.	 The child slit the envelope.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
696	The worker did not cast bronze into a statue earlier than the professor.	 The worker cast bronze into a statue.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
697	The student did not spread the rumor more seriously than the woman.	 The student spread the rumor.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
698	The stranger did not shed tears worse than the man.	 The stranger shed tears.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
699	The stranger did not split the log worse than the singer.	 The stranger split the log.	entailment	 -	 The doctor did not cut the tree better than the singer.	 The doctor cut the tree.	train
700	The assistant did not cast bronze into a statue earlier than the manager.	 The assistant did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
701	The assistant did not hurt others better than the student.	 The assistant did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
702	The professor did not read the letter worse than the teacher.	 The professor did not read the letter.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
703	The boy did not split the log worse than the teacher.	 The boy did not split the log.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
704	The boy did not put the book on the shelf worse than the woman.	 The boy did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
705	The child did not bet $100 on the race better than the worker.	 The child did not bet $100 on the race.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
706	The teacher did not split the log earlier than the dancer.	 The teacher did not split the log.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
707	The kid did not let the blinds down earlier than the assistant.	 The kid did not let the blinds down.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
708	The doctor did not read the letter more seriously than the stranger.	 The doctor did not read the letter.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
709	The girl did not hit the ball with the bat earlier than the worker.	 The girl did not hit the ball with the bat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
710	The dancer did not shed tears more seriously than the teacher.	 The dancer did not shed tears.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
711	The worker did not hurt others worse than the child.	 The worker did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
712	The worker did not read the letter more seriously than the teacher.	 The worker did not read the letter.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
713	The boy did not let the blinds down more seriously than the teacher.	 The boy did not let the blinds down.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
714	The kid did not set the dish on the table worse than the dancer.	 The kid did not set the dish on the table.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
715	The worker did not upset the boat more seriously than the teacher.	 The worker did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
716	The boy did not let the blinds down earlier than the singer.	 The boy did not let the blinds down.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
717	The singer did not upset the boat earlier than the child.	 The singer did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
718	The singer did not hurt others more seriously than the assistant.	 The singer did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
719	The assistant did not upset the boat better than the woman.	 The assistant did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
720	The worker did not put the book on the shelf worse than the director.	 The worker did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
721	The doctor did not shut the door more seriously than the boy.	 The doctor did not shut the door.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
722	The stranger did not cast bronze into a statue better than the student.	 The stranger did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
723	The child did not cast bronze into a statue better than the assistant.	 The child did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
724	The teacher did not upset the boat better than the worker.	 The teacher did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
725	The doctor did not split the log more seriously than the kid.	 The doctor did not split the log.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
726	The child did not hurt others earlier than the girl.	 The child did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
727	The athlete did not let the blinds down earlier than the teacher.	 The athlete did not let the blinds down.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
728	The singer did not shut the door worse than the manager.	 The singer did not shut the door.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
729	The child did not put the book on the shelf better than the manager.	 The child did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
730	The boy did not burst into the room worse than the singer.	 The boy did not burst into the room.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
731	The manager did not shed tears earlier than the singer.	 The manager did not shed tears.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
732	The singer did not cast bronze into a statue worse than the teacher.	 The singer did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
733	The kid did not upset the boat better than the boy.	 The kid did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
734	The girl did not spread the rumor more seriously than the worker.	 The girl did not spread the rumor.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
735	The professor did not thrust the fork into the cake better than the doctor.	 The professor did not thrust the fork into the cake.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
736	The singer did not put the book on the shelf earlier than the student.	 The singer did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
737	The manager did not hurt others more seriously than the kid.	 The manager did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
738	The dancer did not spread the rumor worse than the woman.	 The dancer did not spread the rumor.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
739	The girl did not bet $100 on the race more seriously than the worker.	 The girl did not bet $100 on the race.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
740	The kid did not shut the door earlier than the child.	 The kid did not shut the door.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
741	The girl did not upset the boat worse than the assistant.	 The girl did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
742	The man did not shed tears better than the assistant.	 The man did not shed tears.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
743	The woman did not put the book on the shelf better than the singer.	 The woman did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	test
744	The assistant did not thrust the fork into the cake more seriously than the girl.	 The assistant did not thrust the fork into the cake.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
745	The kid did not hurt others earlier than the assistant.	 The kid did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
746	The doctor did not shut the door earlier than the stranger.	 The doctor did not shut the door.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
747	The manager did not split the log earlier than the doctor.	 The manager did not split the log.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	test
748	The teacher did not upset the boat better than the athlete.	 The teacher did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
749	The child did not cast bronze into a statue earlier than the manager.	 The child did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
750	The manager did not bet $100 on the race earlier than the director.	 The manager did not bet $100 on the race.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
751	The kid did not let the blinds down worse than the singer.	 The kid did not let the blinds down.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
752	The director did not thrust the fork into the cake worse than the man.	 The director did not thrust the fork into the cake.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
753	The athlete did not put the book on the shelf better than the director.	 The athlete did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
754	The child did not cast bronze into a statue earlier than the manager.	 The child did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
755	The manager did not upset the boat earlier than the worker.	 The manager did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	test
756	The singer did not hurt others earlier than the director.	 The singer did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
757	The worker did not set the dish on the table more seriously than the stranger.	 The worker did not set the dish on the table.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
758	The boy did not put the book on the shelf more seriously than the athlete.	 The boy did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
759	The boy did not hurt others better than the teacher.	 The boy did not hurt others.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
760	The assistant did not burst into the room worse than the boy.	 The assistant did not burst into the room.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
761	The worker did not burst into the room worse than the teacher.	 The worker did not burst into the room.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
762	The assistant did not spread the rumor more seriously than the woman.	 The assistant did not spread the rumor.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
763	The manager did not slit the envelope earlier than the dancer.	 The manager did not slit the envelope.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
764	The student did not burst into the room earlier than the manager.	 The student did not burst into the room.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
765	The kid did not hit the ball with the bat better than the teacher.	 The kid did not hit the ball with the bat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
766	The student did not put the book on the shelf more seriously than the woman.	 The student did not put the book on the shelf.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
767	The woman did not thrust the fork into the cake worse than the girl.	 The woman did not thrust the fork into the cake.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
768	The boy did not shed tears more seriously than the director.	 The boy did not shed tears.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
769	The director did not slit the envelope earlier than the woman.	 The director did not slit the envelope.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
770	The athlete did not hit the ball with the bat more seriously than the child.	 The athlete did not hit the ball with the bat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
771	The boy did not thrust the fork into the cake earlier than the girl.	 The boy did not thrust the fork into the cake.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	test
772	The assistant did not slit the envelope worse than the boy.	 The assistant did not slit the envelope.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	test
773	The man did not let the blinds down earlier than the worker.	 The man did not let the blinds down.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
774	The kid did not shed tears earlier than the athlete.	 The kid did not shed tears.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
775	The girl did not cast bronze into a statue earlier than the student.	 The girl did not cast bronze into a statue.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
776	The teacher did not burst into the room better than the director.	 The teacher did not burst into the room.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
777	The child did not upset the boat worse than the student.	 The child did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
778	The stranger did not set the dish on the table earlier than the student.	 The stranger did not set the dish on the table.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
779	The woman did not thrust the fork into the cake worse than the stranger.	 The woman did not thrust the fork into the cake.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
780	The singer did not upset the boat worse than the boy.	 The singer did not upset the boat.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
781	The woman did not slit the envelope worse than the director.	 The woman did not slit the envelope.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
782	The director did not bet $100 on the race worse than the girl.	 The director did not bet $100 on the race.	contradiction	 -	 The doctor did not cut the tree better than the singer.	 The doctor did not cut the tree	train
